id	happy	year	age	sex	marital	degree	finrela	health	wtssall
2506.0	pretty happy	1996.0	72.0	female	never married	lt high school	average	poor	0.5432
2507.0	pretty happy	1996.0	24.0	female	married	high school	average	excellent	1.0864
2508.0	not too happy	1996.0	80.0	male	widowed	lt high school	below average	fair	0.5432
2509.0	pretty happy	1996.0	25.0	female	never married	lt high school	average		0.5432
2510.0	pretty happy	1996.0	73.0	female	widowed	lt high school	below average	fair	0.5432
2511.0	very happy	1996.0	53.0	female	married	high school	average	good	1.0864
2512.0	very happy	1996.0	31.0	female	never married	high school	average	excellent	1.6295
2513.0	very happy	1996.0	47.0	male	married	lt high school	average	excellent	1.6295
2514.0	very happy	1996.0	22.0	female	married	high school	average	excellent	1.0864
2515.0	very happy	1996.0	48.0	male	married	graduate	above average		1.0864
2516.0	pretty happy	1996.0	49.0	female	married	high school	average	excellent	1.0864
2517.0	very happy	1996.0	37.0	female	married	high school	average	excellent	1.0864
2518.0	pretty happy	1996.0	78.0	female	married	high school	average	poor	1.0864
2519.0		1996.0	66.0	male	married	high school	below average	good	1.0864
2520.0	pretty happy	1996.0	60.0	female	married	high school	below average	poor	1.0864
2521.0	very happy	1996.0	64.0	male	married	high school	average	good	1.6295
2522.0	pretty happy	1996.0	72.0	female	widowed	high school	below average	fair	0.5432
2523.0	pretty happy	1996.0	68.0	male	married	high school	below average	good	1.0864
2524.0	very happy	1996.0	87.0	female	widowed	lt high school	average		0.5432
2525.0	very happy	1996.0	33.0	female	married	lt high school	average	excellent	1.0864
2526.0	pretty happy	1996.0	30.0	female	divorced	high school	average	poor	0.5432
2527.0	pretty happy	1996.0	43.0	female	divorced	high school	far below average		1.0864
2528.0	pretty happy	1996.0	55.0	male	divorced	high school	average		0.5432
2529.0	very happy	1996.0	56.0	male	married	high school	average		1.0864
2530.0	very happy	1996.0	52.0	female	married	lt high school	average	excellent	1.6295
2531.0	very happy	1996.0	75.0	male	widowed	lt high school	below average		1.0864
2532.0	pretty happy	1996.0	52.0	male	divorced	high school	below average	good	0.5432
2533.0	pretty happy	1996.0	33.0	female	divorced	high school	below average	fair	0.5432
2534.0	pretty happy	1996.0	40.0	male	married	graduate	average	fair	1.0864
2535.0	pretty happy	1996.0	82.0	female	widowed	high school	average	good	0.5432
2536.0	pretty happy	1996.0	20.0	female	never married	high school	average	good	1.6295
2537.0	very happy	1996.0	29.0	male	married	high school	below average	excellent	1.0864
2538.0	pretty happy	1996.0	74.0	female	widowed	lt high school	below average	good	0.5432
2539.0	very happy	1996.0	59.0	female	divorced	graduate	above average	good	1.6295
2540.0	pretty happy	1996.0	43.0	female	divorced	bachelor	average	good	0.5432
2541.0	pretty happy	1996.0	54.0	female	married	high school	average	excellent	1.0864
2542.0	pretty happy	1996.0	64.0	female	never married	high school	below average	excellent	1.0864
2543.0	pretty happy	1996.0	24.0	male	never married	high school	above average	good	2.1727
2544.0	pretty happy	1996.0	71.0	female	divorced	high school	below average	fair	0.5432
2545.0	pretty happy	1996.0	40.0	female	married	high school	above average	good	1.0864
2546.0	not too happy	1996.0	45.0	male	married	lt high school	average	poor	1.0864
2547.0	pretty happy	1996.0	39.0	male	married	high school	average	good	1.0864
2548.0	pretty happy	1996.0	40.0	female	married	lt high school	below average		1.0864
2549.0	pretty happy	1996.0	21.0	male	never married	high school	above average	good	2.1727
2550.0	pretty happy	1996.0	53.0	male	married	high school	below average	fair	0.5432
2551.0	pretty happy	1996.0	28.0	male	married	lt high school	below average	good	1.0864
2552.0	not too happy	1996.0	43.0	female	separated	high school	far below average	fair	0.5432
2553.0	pretty happy	1996.0	30.0	female	divorced	high school	average	excellent	0.5432
2554.0	pretty happy	1996.0	43.0	female	married	high school	below average	good	1.6295
2555.0	very happy	1996.0	65.0	female	married	lt high school	below average	good	1.0864
2556.0	pretty happy	1996.0	42.0	male	divorced	lt high school	far below average	good	0.5432
2557.0	very happy	1996.0	33.0	female	married	bachelor	average		1.0864
2558.0	very happy	1996.0	31.0	male	married	high school	below average	excellent	2.1727
2559.0	pretty happy	1996.0	24.0	male	married	lt high school	average	good	1.0864
2560.0	very happy	1996.0	36.0	female	married	high school	average	good	1.0864
2561.0	pretty happy	1996.0	67.0	male	married	lt high school	below average	good	1.6295
2562.0	pretty happy	1996.0	35.0	female	married	lt high school	below average	good	1.0864
2563.0	pretty happy	1996.0	67.0	female	divorced	high school	average	good	0.5432
2564.0	pretty happy	1996.0	78.0	female	widowed	lt high school	average	fair	1.0864
2565.0	pretty happy	1996.0	62.0	male	married	lt high school	average		1.0864
2566.0	pretty happy	1996.0	56.0	female	married	lt high school	below average		1.6295
2567.0	very happy	1996.0	23.0	female	married	high school	above average	excellent	1.0864
2568.0	pretty happy	1996.0	74.0	female	married	lt high school	average		1.0864
2569.0	pretty happy	1996.0	35.0	male	married	lt high school	far below average	good	1.0864
2570.0	not too happy	1996.0	55.0	male	widowed	lt high school	far below average	poor	0.5432
2571.0	pretty happy	1996.0	68.0	female	never married	high school	below average	good	0.5432
2572.0	pretty happy	1996.0	72.0	male	married	lt high school	below average	good	1.0864
2573.0	not too happy	1996.0	23.0	female	never married	high school	average	good	0.5432
2574.0	pretty happy	1996.0	40.0	female	never married	high school	below average	good	0.5432
2575.0	pretty happy	1996.0	20.0	female	never married		below average	excellent	1.0864
2576.0	pretty happy	1996.0	77.0	female	widowed		far below average	poor	0.5432
2577.0	pretty happy	1996.0	43.0	female	separated	bachelor	average	good	0.5432
2578.0	pretty happy	1996.0	35.0	male	married	high school	below average	good	1.0864
2579.0	very happy	1996.0	74.0	female	married	high school	average	good	1.0864
2580.0	very happy	1996.0	37.0	female	married	junior college	below average		1.0864
2581.0	pretty happy	1996.0	76.0	female	married	lt high school	average	fair	1.0864
2582.0	pretty happy	1996.0	54.0	female	married	high school	above average		1.0864
2583.0	pretty happy	1996.0	25.0	female	married	high school	average	good	1.0864
2584.0	very happy	1996.0	23.0	female	widowed	high school	average	excellent	1.0864
2585.0	pretty happy	1996.0	33.0	male	married	high school	average	good	1.0864
2586.0	pretty happy	1996.0	54.0	male	married	high school	average	good	1.0864
2587.0	very happy	1996.0	48.0	female	married	high school	average	poor	1.0864
2588.0	pretty happy	1996.0	80.0	female	widowed	lt high school	below average		0.5432
2589.0	pretty happy	1996.0	35.0	female	never married	high school	average	excellent	0.5432
2590.0	pretty happy	1996.0	38.0	female	never married	lt high school	average	good	1.0864
2591.0	not too happy	1996.0	49.0	female	widowed	high school	below average	fair	1.0864
2592.0	pretty happy	1996.0	45.0	female	married	lt high school	far below average	good	1.0864
2593.0	pretty happy	1996.0	27.0	male	never married	junior college	above average	excellent	2.1727
2594.0	pretty happy	1996.0	19.0	female	never married	lt high school	above average	excellent	1.0864
2595.0	pretty happy	1996.0	43.0	female	divorced	high school	below average		1.0864
2596.0	very happy	1996.0	53.0	female	married	high school	below average	excellent	1.0864
2597.0	not too happy	1996.0	35.0	male	divorced	junior college	average	excellent	0.5432
2598.0	pretty happy	1996.0	71.0	female	married	high school	average		1.0864
2599.0	very happy	1996.0	39.0	female	married	bachelor	average	excellent	1.0864
2600.0	very happy	1996.0	59.0	female	married	lt high school	above average	fair	1.0864
2601.0	not too happy	1996.0	20.0	female	never married	high school	average	excellent	1.6295
2602.0	pretty happy	1996.0	37.0	female	married	high school	below average	fair	2.7159
2603.0	pretty happy	1996.0	73.0	male	divorced	lt high school	average		0.5432
2604.0	not too happy	1996.0	33.0	male	divorced	high school	average	good	1.0864
2605.0	pretty happy	1996.0	56.0	male	married	bachelor	below average	good	1.6295
2606.0	very happy	1996.0	72.0	female	widowed	high school	average	excellent	0.5432
2607.0	very happy	1996.0	61.0	male	married	junior college	far below average	excellent	1.0864
2608.0	pretty happy	1996.0	72.0	male	married	bachelor	far above average	excellent	1.0864
2609.0	very happy	1996.0	62.0	female	married	high school	far below average	excellent	1.0864
2610.0	pretty happy	1996.0	40.0	female	married	bachelor	far below average	excellent	1.0864
2611.0	very happy	1996.0	48.0	female	married	high school	above average	good	1.6295
2612.0	pretty happy	1996.0	25.0	male	married	high school	far below average	excellent	1.0864
2613.0	pretty happy	1996.0	50.0	female	married	high school	average	good	1.0864
2614.0	very happy	1996.0	23.0	female	never married	high school	average		1.0864
2615.0	pretty happy	1996.0	55.0	male	widowed	high school	average	good	2.1727
2616.0	very happy	1996.0	51.0	male	separated	lt high school	average	fair	0.5432
2617.0	pretty happy	1996.0	49.0	female	married	high school	average	good	1.0864
2618.0	pretty happy	1996.0	21.0	female	divorced	high school	below average		1.0864
2619.0	pretty happy	1996.0	47.0	female	married	high school	average	fair	1.0864
2620.0	very happy	1996.0	82.0	female	widowed	high school	average	excellent	1.0864
2621.0	pretty happy	1996.0	34.0	male	married	lt high school	below average	good	1.0864
2622.0	very happy	1996.0	63.0	female	widowed	lt high school	average	good	1.0864
2623.0	pretty happy	1996.0	71.0	female	divorced	lt high school	average	good	0.5432
2624.0	very happy	1996.0	70.0	female	widowed	high school	below average	fair	1.6295
2625.0	not too happy	1996.0	50.0	male	married	bachelor	average	excellent	1.0864
2626.0	not too happy	1996.0	32.0	female	never married	high school	average	excellent	1.6295
2627.0	not too happy	1996.0	43.0	male	married	high school	average	good	1.6295
2628.0	not too happy	1996.0	58.0	female	married	high school	below average	fair	1.6295
2629.0	pretty happy	1996.0	19.0	male	never married	high school	average	good	1.6295
2630.0	very happy	1996.0	53.0	male	married	lt high school	average	fair	1.6295
2631.0	pretty happy	1996.0	57.0	female	married	high school	below average		1.0864
2632.0	pretty happy	1996.0	66.0	female	married	lt high school	far below average	good	1.0864
2633.0	pretty happy	1996.0	21.0	female	married	high school	average	good	1.0864
2634.0	pretty happy	1996.0	48.0	female	divorced	lt high school	average	fair	0.5432
2635.0	very happy	1996.0	59.0	male	married	bachelor	average	good	1.0864
2636.0	very happy	1996.0	36.0	female	married	high school	below average	excellent	1.0864
2637.0	very happy	1996.0	43.0	female	never married	high school	average		0.5432
2638.0	pretty happy	1996.0	31.0	female	separated	high school	average	good	0.5432
2639.0	pretty happy	1996.0	26.0	male	never married	junior college	average	good	0.5432
2640.0	not too happy	1996.0	29.0	female	widowed	high school	average	good	0.5432
2641.0	very happy	1996.0	47.0	female	never married	high school	average		0.5432
2642.0	pretty happy	1996.0	38.0	female	married	bachelor	average	good	1.0864
2643.0		1996.0	61.0	female	widowed	high school	below average		1.0864
2644.0	pretty happy	1996.0	34.0	female	separated	high school	far below average	good	0.5432
2645.0	very happy	1996.0	40.0	female	married	high school	below average	excellent	1.0864
2646.0	very happy	1996.0	44.0	female	married	high school	below average	good	1.6295
2647.0	very happy	1996.0	59.0	male	widowed	bachelor	above average	excellent	0.5432
2648.0	not too happy	1996.0	49.0	male	separated	high school	average	fair	0.5432
2649.0	pretty happy	1996.0	31.0	female	married	high school	average	good	1.0864
2650.0	pretty happy	1996.0	32.0	male	never married	high school	average	fair	2.1727
2651.0	very happy	1996.0	33.0	male	married	lt high school	average	good	1.0864
2652.0	very happy	1996.0	25.0	female	married	high school	below average	good	1.0864
2653.0	not too happy	1996.0	68.0	male	widowed	lt high school	below average	good	0.5432
2654.0	pretty happy	1996.0	59.0	female	married	high school	far below average	poor	1.6295
2655.0	very happy	1996.0	34.0	male	married	high school	average		1.0864
2656.0	very happy	1996.0	29.0	male	separated	lt high school	average	fair	1.0864
2657.0	very happy	1996.0	28.0	female	married	lt high school	average		1.0864
2658.0	pretty happy	1996.0	65.0	male	widowed	lt high school	average	fair	1.6295
2659.0	pretty happy	1996.0	58.0	female	married	lt high school	below average	fair	1.0864
2660.0	very happy	1996.0	20.0	female	never married	high school	average	excellent	1.6295
2661.0	pretty happy	1996.0	41.0	female	widowed	lt high school	far below average	poor	1.6295
2662.0	pretty happy	1996.0	70.0	female	widowed	lt high school	below average	fair	0.5432
2663.0	pretty happy	1996.0	23.0	female	never married	high school	above average		1.6295
2664.0	pretty happy	1996.0	63.0	male	married	lt high school	average	good	1.0864
2665.0	pretty happy	1996.0	30.0	female	divorced	high school	below average	excellent	1.6295
2666.0	pretty happy	1996.0	26.0	female	never married	bachelor	below average	excellent	0.5432
2667.0	very happy	1996.0	39.0	female	married	high school	above average		1.0864
2668.0	pretty happy	1996.0	76.0	female	widowed	lt high school	average	excellent	0.5432
2669.0	very happy	1996.0	84.0	male	married	lt high school	below average		1.0864
2670.0	pretty happy	1996.0	38.0	female	married	bachelor	average	good	1.0864
2671.0	pretty happy	1996.0	74.0	female	widowed	high school	average	excellent	1.0864
2672.0	very happy	1996.0	52.0	male	married	graduate	average	excellent	1.0864
2673.0	not too happy	1996.0	37.0	female	married	graduate	above average	good	1.0864
2674.0	very happy	1996.0	39.0	female	married	bachelor	above average		1.0864
2675.0	pretty happy	1996.0	27.0	male	never married	bachelor	average	good	0.5432
2676.0	very happy	1996.0	51.0	female	married	graduate	average	excellent	1.0864
2677.0	very happy	1996.0	56.0	male	married	high school	above average		1.0864
2678.0	pretty happy	1996.0	43.0	female	married	high school	average		1.0864
